sample_id,dataset,filepath,filename,original_label,unified_label,split,fold,processed_path,sample_rate,duration,channels
FSD50K_001580,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\77428.wav,77428.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001580.wav,16000,5.0,1
FSD50K_001581,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\77429.wav,77429.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001581.wav,16000,5.0,1
FSD50K_001582,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\77430.wav,77430.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001582.wav,16000,5.0,1
FSD50K_001583,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\77431.wav,77431.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001583.wav,16000,5.0,1
FSD50K_001584,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\77432.wav,77432.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001584.wav,16000,5.0,1
FSD50K_001585,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\77433.wav,77433.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001585.wav,16000,5.0,1
FSD50K_001586,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\343675.wav,343675.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001586.wav,16000,5.0,1
FSD50K_001587,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\77434.wav,77434.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001587.wav,16000,5.0,1
FSD50K_001588,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\77435.wav,77435.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001588.wav,16000,5.0,1
FSD50K_001589,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\77436.wav,77436.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001589.wav,16000,5.0,1
FSD50K_001590,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\77437.wav,77437.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001590.wav,16000,5.0,1
FSD50K_001591,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\77438.wav,77438.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001591.wav,16000,5.0,1
FSD50K_001592,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\77439.wav,77439.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001592.wav,16000,5.0,1
FSD50K_001593,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\56965.wav,56965.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001593.wav,16000,5.0,1
FSD50K_001594,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\77445.wav,77445.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001594.wav,16000,5.0,1
FSD50K_001595,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\77446.wav,77446.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001595.wav,16000,5.0,1
FSD50K_001596,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\77447.wav,77447.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001596.wav,16000,5.0,1
FSD50K_001597,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\235145.wav,235145.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001597.wav,16000,5.0,1
FSD50K_001598,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\77448.wav,77448.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001598.wav,16000,5.0,1
FSD50K_001599,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\77449.wav,77449.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001599.wav,16000,5.0,1
FSD50K_001600,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\77450.wav,77450.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001600.wav,16000,5.0,1
FSD50K_001601,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\235149.wav,235149.wav,"['Female_speech_and_woman_speaking', 'Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001601.wav,16000,5.0,1
FSD50K_001602,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\77451.wav,77451.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001602.wav,16000,5.0,1
FSD50K_001603,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\77452.wav,77452.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001603.wav,16000,5.0,1
FSD50K_001604,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\77453.wav,77453.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001604.wav,16000,5.0,1
FSD50K_001605,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\77454.wav,77454.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001605.wav,16000,5.0,1
FSD50K_001606,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\77455.wav,77455.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001606.wav,16000,5.0,1
FSD50K_001607,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\77456.wav,77456.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001607.wav,16000,5.0,1
FSD50K_001608,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\44700.wav,44700.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001608.wav,16000,5.0,1
FSD50K_001609,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\235169.wav,235169.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001609.wav,16000,5.0,1
FSD50K_001610,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\339630.wav,339630.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001610.wav,16000,5.0,1
FSD50K_001611,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\343751.wav,343751.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001611.wav,16000,5.0,1
FSD50K_001612,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\343752.wav,343752.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001612.wav,16000,5.0,1
FSD50K_001613,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\343753.wav,343753.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001613.wav,16000,5.0,1
FSD50K_001614,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\343754.wav,343754.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001614.wav,16000,5.0,1
FSD50K_001615,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\75509.wav,75509.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001615.wav,16000,5.0,1
FSD50K_001616,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\335606.wav,335606.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001616.wav,16000,5.0,1
FSD50K_001617,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\16118.wav,16118.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001617.wav,16000,5.0,1
FSD50K_001618,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\198407.wav,198407.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001618.wav,16000,5.0,1
FSD50K_001619,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\79634.wav,79634.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001619.wav,16000,5.0,1
FSD50K_001620,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\108313.wav,108313.wav,"['Whispering', 'Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001620.wav,16000,5.0,1
FSD50K_001621,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\257818.wav,257818.wav,"['Chatter', 'Speech', 'Human_voice', 'Human_group_actions']",Speech,train,,processed\audio\FSD50K_001621.wav,16000,5.0,1
FSD50K_001622,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\61214.wav,61214.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001622.wav,16000,5.0,1
FSD50K_001623,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\139041.wav,139041.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001623.wav,16000,5.0,1
FSD50K_001624,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\32546.wav,32546.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001624.wav,16000,5.0,1
FSD50K_001625,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\139043.wav,139043.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001625.wav,16000,5.0,1
FSD50K_001626,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\139045.wav,139045.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001626.wav,16000,5.0,1
FSD50K_001627,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\139046.wav,139046.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001627.wav,16000,5.0,1
FSD50K_001628,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\139047.wav,139047.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001628.wav,16000,5.0,1
FSD50K_001629,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\139048.wav,139048.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001629.wav,16000,5.0,1
FSD50K_001630,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\139049.wav,139049.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001630.wav,16000,5.0,1
FSD50K_001631,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\237355.wav,237355.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001631.wav,16000,5.0,1
FSD50K_001632,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\73523.wav,73523.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001632.wav,16000,5.0,1
FSD50K_001633,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\241477.wav,241477.wav,"['Female_speech_and_woman_speaking', 'Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001633.wav,16000,5.0,1
FSD50K_001634,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\249684.wav,249684.wav,"['Sink_(filling_or_washing)', 'Speech', 'Human_voice', 'Domestic_sounds_and_home_sounds']",Speech,val,,processed\audio\FSD50K_001634.wav,16000,5.0,1
FSD50K_001635,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\18274.wav,18274.wav,"['Child_speech_and_kid_speaking', 'Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001635.wav,16000,5.0,1
FSD50K_001636,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\18277.wav,18277.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001636.wav,16000,5.0,1
FSD50K_001637,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\18278.wav,18278.wav,"['Child_speech_and_kid_speaking', 'Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001637.wav,16000,5.0,1
FSD50K_001638,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\18279.wav,18279.wav,"['Child_speech_and_kid_speaking', 'Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001638.wav,16000,5.0,1
FSD50K_001639,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\18280.wav,18280.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001639.wav,16000,5.0,1
FSD50K_001640,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\34667.wav,34667.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001640.wav,16000,5.0,1
FSD50K_001641,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\18285.wav,18285.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001641.wav,16000,5.0,1
FSD50K_001642,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\18286.wav,18286.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001642.wav,16000,5.0,1
FSD50K_001643,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\18288.wav,18288.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001643.wav,16000,5.0,1
FSD50K_001644,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\18289.wav,18289.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001644.wav,16000,5.0,1
FSD50K_001645,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\241524.wav,241524.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001645.wav,16000,5.0,1
FSD50K_001646,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\18292.wav,18292.wav,"['Child_speech_and_kid_speaking', 'Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001646.wav,16000,5.0,1
FSD50K_001647,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\30622.wav,30622.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001647.wav,16000,5.0,1
FSD50K_001648,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\30623.wav,30623.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001648.wav,16000,5.0,1
FSD50K_001649,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\106402.wav,106402.wav,"['Female_speech_and_woman_speaking', 'Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001649.wav,16000,5.0,1
FSD50K_001650,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\30627.wav,30627.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001650.wav,16000,5.0,1
FSD50K_001651,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\69543.wav,69543.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001651.wav,16000,5.0,1
FSD50K_001652,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\69544.wav,69544.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001652.wav,16000,5.0,1
FSD50K_001653,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\427963.wav,427963.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001653.wav,16000,5.0,1
FSD50K_001654,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\405443.wav,405443.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001654.wav,16000,5.0,1
FSD50K_001655,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\10180.wav,10180.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001655.wav,16000,5.0,1
FSD50K_001656,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\10181.wav,10181.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001656.wav,16000,5.0,1
FSD50K_001657,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\10183.wav,10183.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001657.wav,16000,5.0,1
FSD50K_001658,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\10186.wav,10186.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001658.wav,16000,5.0,1
FSD50K_001659,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\10188.wav,10188.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001659.wav,16000,5.0,1
FSD50K_001660,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\10191.wav,10191.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001660.wav,16000,5.0,1
FSD50K_001661,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\10199.wav,10199.wav,"['Speech', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001661.wav,16000,5.0,1
FSD50K_001662,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\322314.wav,322314.wav,"['Sink_(filling_or_washing)', 'Water_tap_and_faucet', 'Gurgling', 'Speech', 'Splash_and_splatter', 'Human_voice', 'Liquid', 'Domestic_sounds_and_home_sounds', 'Water']",Speech,val,,processed\audio\FSD50K_001662.wav,16000,5.0,1
FSD50K_001663,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\412039.wav,412039.wav,"['Clapping', 'Speech', 'Human_voice', 'Hands']",Speech,val,,processed\audio\FSD50K_001663.wav,16000,5.0,1
FSD50K_001664,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\171101.wav,171101.wav,"['Child_speech_and_kid_speaking', 'Speech', 'Human_voice']",Speech,val,,processed\audio\FSD50K_001664.wav,16000,5.0,1
FSD50K_001665,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\345325.wav,345325.wav,"['Applause', 'Clapping', 'Speech', 'Human_voice', 'Human_group_actions', 'Hands']",Speech,val,,processed\audio\FSD50K_001665.wav,16000,5.0,1
FSD50K_001666,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\69663.wav,69663.wav,"['Alarm', 'Boat_and_Water_vehicle', 'Vehicle']",Vehicle,val,,processed\audio\FSD50K_001666.wav,16000,5.0,1
FSD50K_001667,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\71778.wav,71778.wav,"['Hiss', 'Alarm', 'Train', 'Rail_transport', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_001667.wav,16000,5.0,1
FSD50K_001668,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\110692.wav,110692.wav,"['Alarm', 'Truck', 'Motor_vehicle_(road)', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_001668.wav,16000,5.0,1
FSD50K_001669,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\422051.wav,422051.wav,"['Alarm', 'Car', 'Motor_vehicle_(road)', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_001669.wav,16000,5.0,1
FSD50K_001670,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\325894.wav,325894.wav,"['Alarm', 'Car', 'Motor_vehicle_(road)', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_001670.wav,16000,5.0,1
FSD50K_001671,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\377249.wav,377249.wav,"['Alarm', 'Truck', 'Motor_vehicle_(road)', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_001671.wav,16000,5.0,1
FSD50K_001672,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\428484.wav,428484.wav,"['Alarm', 'Car', 'Motor_vehicle_(road)', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_001672.wav,16000,5.0,1
FSD50K_001673,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\166356.wav,166356.wav,"['Alarm', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001673.wav,16000,5.0,1
FSD50K_001674,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\379373.wav,379373.wav,"['Bus', 'Alarm', 'Motor_vehicle_(road)', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_001674.wav,16000,5.0,1
FSD50K_001675,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\379375.wav,379375.wav,"['Bus', 'Alarm', 'Motor_vehicle_(road)', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_001675.wav,16000,5.0,1
FSD50K_001676,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\379387.wav,379387.wav,"['Bus', 'Alarm', 'Motor_vehicle_(road)', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_001676.wav,16000,5.0,1
FSD50K_001677,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\379388.wav,379388.wav,"['Bus', 'Alarm', 'Motor_vehicle_(road)', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_001677.wav,16000,5.0,1
FSD50K_001678,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\203287.wav,203287.wav,"['Alarm', 'Car', 'Motor_vehicle_(road)', 'Vehicle']",Vehicle,val,,processed\audio\FSD50K_001678.wav,16000,5.0,1
FSD50K_001679,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\51747.wav,51747.wav,"['Alarm', 'Car', 'Motor_vehicle_(road)', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_001679.wav,16000,5.0,1
FSD50K_001680,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\98973.wav,98973.wav,"['Alarm', 'Car', 'Motor_vehicle_(road)', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_001680.wav,16000,5.0,1
FSD50K_001681,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\266924.wav,266924.wav,"['Subway_and_metro_and_underground', 'Alarm', 'Rail_transport', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_001681.wav,16000,5.0,1
FSD50K_001682,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\271063.wav,271063.wav,"['Alarm', 'Engine', 'Train', 'Rail_transport', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_001682.wav,16000,5.0,1
FSD50K_001683,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\74471.wav,74471.wav,"['Alarm', 'Boat_and_Water_vehicle', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_001683.wav,16000,5.0,1
FSD50K_001684,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\148266.wav,148266.wav,"['Alarm', 'Door', 'Train', 'Vehicle', 'Domestic_sounds_and_home_sounds', 'Rail_transport']",Vehicle,val,,processed\audio\FSD50K_001684.wav,16000,5.0,1
FSD50K_001685,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\396137.wav,396137.wav,"['Alarm', 'Car', 'Motor_vehicle_(road)', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_001685.wav,16000,5.0,1
FSD50K_001686,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\213890.wav,213890.wav,"['Female_speech_and_woman_speaking', 'Walk_and_footsteps', 'Subway_and_metro_and_underground', 'Sliding_door', 'Alarm', 'Speech', 'Human_voice', 'Rail_transport', 'Vehicle', 'Door', 'Domestic_sounds_and_home_sounds']",Speech,val,,processed\audio\FSD50K_001686.wav,16000,5.0,1
FSD50K_001687,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\217989.wav,217989.wav,"['Alarm', 'Car', 'Motor_vehicle_(road)', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_001687.wav,16000,5.0,1
FSD50K_001688,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\216009.wav,216009.wav,"['Female_speech_and_woman_speaking', 'Walk_and_footsteps', 'Sliding_door', 'Alarm', 'Speech', 'Human_voice', 'Door', 'Domestic_sounds_and_home_sounds']",Speech,val,,processed\audio\FSD50K_001688.wav,16000,5.0,1
FSD50K_001689,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\199657.wav,199657.wav,"['Alarm', 'Insect', 'Wild_animals', 'Animal']",Wildlife,train,,processed\audio\FSD50K_001689.wav,16000,5.0,1
FSD50K_001690,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\58388.wav,58388.wav,"['Race_car_and_auto_racing', 'Alarm', 'Car', 'Motor_vehicle_(road)', 'Vehicle']",Vehicle,train,,processed\audio\FSD50K_001690.wav,16000,5.0,1
FSD50K_001691,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\76878.wav,76878.wav,"['Alarm', 'Dog', 'Domestic_animals_and_pets', 'Animal']",Wildlife,train,,processed\audio\FSD50K_001691.wav,16000,5.0,1
FSD50K_001692,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\185474.wav,185474.wav,"['Alarm', 'Car', 'Vehicle', 'Motor_vehicle_(road)']",Vehicle,train,,processed\audio\FSD50K_001692.wav,16000,5.0,1
FSD50K_001693,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\169209.wav,169209.wav,"['Alarm', 'Human_voice']",Speech,train,,processed\audio\FSD50K_001693.wav,16000,5.0,1
FSD50K_001694,FSD50K,datasets\FSD50K\Extracted\FSD50K.dev_audio\99630.wav,99630.wav,"['Alarm', 'Ocean', 'Boat_and_Water_vehicle', 'Water', 'Vehicle']",Rain,train,,processed\audio\FSD50K_001694.wav,16000,5.0,1
