dataset,filepath,filename,original_label,split,fold,metadata
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold6\122738-9-0-5.wav,122738-9-0-5.wav,street_music,train,6,"{'fsID': 122738, 'start': 3.121431, 'end': 7.121430999999999, 'salience': 2, 'classID': 9}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold6\122738-9-0-9.wav,122738-9-0-9.wav,street_music,train,6,"{'fsID': 122738, 'start': 5.121431, 'end': 9.121431, 'salience': 2, 'classID': 9}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold3\123399-2-0-13.wav,123399-2-0-13.wav,children_playing,train,3,"{'fsID': 123399, 'start': 6.5, 'end': 10.5, 'salience': 1, 'classID': 2}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold3\123399-2-0-19.wav,123399-2-0-19.wav,children_playing,train,3,"{'fsID': 123399, 'start': 9.5, 'end': 13.5, 'salience': 1, 'classID': 2}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold3\123399-2-0-22.wav,123399-2-0-22.wav,children_playing,train,3,"{'fsID': 123399, 'start': 11.0, 'end': 15.0, 'salience': 1, 'classID': 2}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold3\123399-2-0-5.wav,123399-2-0-5.wav,children_playing,train,3,"{'fsID': 123399, 'start': 2.5, 'end': 6.5, 'salience': 1, 'classID': 2}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold3\123399-2-0-54.wav,123399-2-0-54.wav,children_playing,train,3,"{'fsID': 123399, 'start': 27.0, 'end': 31.0, 'salience': 1, 'classID': 2}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold3\123399-2-0-74.wav,123399-2-0-74.wav,children_playing,train,3,"{'fsID': 123399, 'start': 37.0, 'end': 41.0, 'salience': 1, 'classID': 2}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold3\123399-2-0-83.wav,123399-2-0-83.wav,children_playing,train,3,"{'fsID': 123399, 'start': 41.5, 'end': 45.5, 'salience': 1, 'classID': 2}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold3\123399-2-0-91.wav,123399-2-0-91.wav,children_playing,train,3,"{'fsID': 123399, 'start': 45.5, 'end': 49.5, 'salience': 1, 'classID': 2}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold7\123685-5-0-0.wav,123685-5-0-0.wav,engine_idling,train,7,"{'fsID': 123685, 'start': 3.845506, 'end': 7.845506, 'salience': 1, 'classID': 5}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold7\123685-5-0-1.wav,123685-5-0-1.wav,engine_idling,train,7,"{'fsID': 123685, 'start': 4.345506, 'end': 8.345506, 'salience': 1, 'classID': 5}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold7\123685-5-0-2.wav,123685-5-0-2.wav,engine_idling,train,7,"{'fsID': 123685, 'start': 4.845506, 'end': 8.845506, 'salience': 1, 'classID': 5}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold7\123685-5-0-3.wav,123685-5-0-3.wav,engine_idling,train,7,"{'fsID': 123685, 'start': 5.345506, 'end': 9.345506, 'salience': 1, 'classID': 5}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold7\123685-5-0-4.wav,123685-5-0-4.wav,engine_idling,train,7,"{'fsID': 123685, 'start': 5.845506, 'end': 9.845506, 'salience': 1, 'classID': 5}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold7\123685-5-0-5.wav,123685-5-0-5.wav,engine_idling,train,7,"{'fsID': 123685, 'start': 6.345506, 'end': 10.345506, 'salience': 1, 'classID': 5}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold7\123685-5-0-6.wav,123685-5-0-6.wav,engine_idling,train,7,"{'fsID': 123685, 'start': 6.845506, 'end': 10.845506, 'salience': 1, 'classID': 5}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold7\123685-5-0-7.wav,123685-5-0-7.wav,engine_idling,train,7,"{'fsID': 123685, 'start': 7.345506, 'end': 11.345506, 'salience': 1, 'classID': 5}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold7\123685-5-0-8.wav,123685-5-0-8.wav,engine_idling,train,7,"{'fsID': 123685, 'start': 7.845506, 'end': 11.845506, 'salience': 1, 'classID': 5}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\123688-8-0-0.wav,123688-8-0-0.wav,siren,train,2,"{'fsID': 123688, 'start': 14.175572, 'end': 18.175572000000003, 'salience': 2, 'classID': 8}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\123688-8-0-1.wav,123688-8-0-1.wav,siren,train,2,"{'fsID': 123688, 'start': 14.675572, 'end': 18.675572000000003, 'salience': 2, 'classID': 8}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\123688-8-0-10.wav,123688-8-0-10.wav,siren,train,2,"{'fsID': 123688, 'start': 19.175572000000003, 'end': 23.175572000000003, 'salience': 2, 'classID': 8}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\123688-8-0-11.wav,123688-8-0-11.wav,siren,train,2,"{'fsID': 123688, 'start': 19.675572000000003, 'end': 23.675572000000003, 'salience': 2, 'classID': 8}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\123688-8-0-12.wav,123688-8-0-12.wav,siren,train,2,"{'fsID': 123688, 'start': 20.175572000000003, 'end': 24.175572000000003, 'salience': 2, 'classID': 8}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\123688-8-0-13.wav,123688-8-0-13.wav,siren,train,2,"{'fsID': 123688, 'start': 20.675572000000003, 'end': 24.675572000000003, 'salience': 2, 'classID': 8}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\123688-8-0-14.wav,123688-8-0-14.wav,siren,train,2,"{'fsID': 123688, 'start': 21.175572000000003, 'end': 25.175572000000003, 'salience': 2, 'classID': 8}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\123688-8-0-15.wav,123688-8-0-15.wav,siren,train,2,"{'fsID': 123688, 'start': 21.675572000000003, 'end': 25.675572000000003, 'salience': 2, 'classID': 8}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\123688-8-0-16.wav,123688-8-0-16.wav,siren,train,2,"{'fsID': 123688, 'start': 22.175572000000003, 'end': 26.175572000000003, 'salience': 2, 'classID': 8}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\123688-8-0-17.wav,123688-8-0-17.wav,siren,train,2,"{'fsID': 123688, 'start': 22.675572000000003, 'end': 26.675572000000003, 'salience': 2, 'classID': 8}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\123688-8-0-18.wav,123688-8-0-18.wav,siren,train,2,"{'fsID': 123688, 'start': 23.175572000000003, 'end': 27.175572000000003, 'salience': 2, 'classID': 8}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\123688-8-0-2.wav,123688-8-0-2.wav,siren,train,2,"{'fsID': 123688, 'start': 15.175572, 'end': 19.175572000000003, 'salience': 2, 'classID': 8}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\123688-8-0-3.wav,123688-8-0-3.wav,siren,train,2,"{'fsID': 123688, 'start': 15.675572, 'end': 19.675572000000003, 'salience': 2, 'classID': 8}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\123688-8-0-4.wav,123688-8-0-4.wav,siren,train,2,"{'fsID': 123688, 'start': 16.175572000000003, 'end': 20.175572000000003, 'salience': 2, 'classID': 8}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\123688-8-0-5.wav,123688-8-0-5.wav,siren,train,2,"{'fsID': 123688, 'start': 16.675572000000003, 'end': 20.675572000000003, 'salience': 2, 'classID': 8}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\123688-8-0-6.wav,123688-8-0-6.wav,siren,train,2,"{'fsID': 123688, 'start': 17.175572000000003, 'end': 21.175572000000003, 'salience': 2, 'classID': 8}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\123688-8-0-7.wav,123688-8-0-7.wav,siren,train,2,"{'fsID': 123688, 'start': 17.675572000000003, 'end': 21.675572000000003, 'salience': 2, 'classID': 8}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\123688-8-0-8.wav,123688-8-0-8.wav,siren,train,2,"{'fsID': 123688, 'start': 18.175572000000003, 'end': 22.175572000000003, 'salience': 2, 'classID': 8}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\123688-8-0-9.wav,123688-8-0-9.wav,siren,train,2,"{'fsID': 123688, 'start': 18.675572000000003, 'end': 22.675572000000003, 'salience': 2, 'classID': 8}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\123688-8-1-0.wav,123688-8-1-0.wav,siren,train,2,"{'fsID': 123688, 'start': 56.044659, 'end': 60.044659, 'salience': 1, 'classID': 8}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\123688-8-1-1.wav,123688-8-1-1.wav,siren,train,2,"{'fsID': 123688, 'start': 56.544659, 'end': 60.544659, 'salience': 1, 'classID': 8}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\123688-8-1-2.wav,123688-8-1-2.wav,siren,train,2,"{'fsID': 123688, 'start': 57.044659, 'end': 61.044659, 'salience': 1, 'classID': 8}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\123688-8-1-3.wav,123688-8-1-3.wav,siren,train,2,"{'fsID': 123688, 'start': 57.544659, 'end': 61.544659, 'salience': 1, 'classID': 8}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\123688-8-1-4.wav,123688-8-1-4.wav,siren,train,2,"{'fsID': 123688, 'start': 58.044659, 'end': 62.044659, 'salience': 1, 'classID': 8}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\123688-8-1-5.wav,123688-8-1-5.wav,siren,train,2,"{'fsID': 123688, 'start': 58.544659, 'end': 62.544659, 'salience': 1, 'classID': 8}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\123688-8-2-0.wav,123688-8-2-0.wav,siren,train,2,"{'fsID': 123688, 'start': 71.53549, 'end': 75.53549, 'salience': 2, 'classID': 8}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\123688-8-2-1.wav,123688-8-2-1.wav,siren,train,2,"{'fsID': 123688, 'start': 72.03549, 'end': 76.03549, 'salience': 2, 'classID': 8}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\123688-8-2-2.wav,123688-8-2-2.wav,siren,train,2,"{'fsID': 123688, 'start': 72.53549, 'end': 76.53549, 'salience': 2, 'classID': 8}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\123688-8-2-3.wav,123688-8-2-3.wav,siren,train,2,"{'fsID': 123688, 'start': 73.03549, 'end': 77.03549, 'salience': 2, 'classID': 8}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold2\123688-8-2-4.wav,123688-8-2-4.wav,siren,train,2,"{'fsID': 123688, 'start': 73.53549, 'end': 77.53549, 'salience': 2, 'classID': 8}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold6\124389-8-1-0.wav,124389-8-1-0.wav,siren,train,6,"{'fsID': 124389, 'start': 195.913986, 'end': 199.913986, 'salience': 2, 'classID': 8}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold6\124389-8-1-1.wav,124389-8-1-1.wav,siren,train,6,"{'fsID': 124389, 'start': 196.413986, 'end': 200.413986, 'salience': 2, 'classID': 8}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold6\124389-8-1-10.wav,124389-8-1-10.wav,siren,train,6,"{'fsID': 124389, 'start': 200.913986, 'end': 204.913986, 'salience': 2, 'classID': 8}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold6\124389-8-1-11.wav,124389-8-1-11.wav,siren,train,6,"{'fsID': 124389, 'start': 201.413986, 'end': 205.413986, 'salience': 2, 'classID': 8}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold6\124389-8-1-12.wav,124389-8-1-12.wav,siren,train,6,"{'fsID': 124389, 'start': 201.913986, 'end': 205.913986, 'salience': 2, 'classID': 8}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold6\124389-8-1-13.wav,124389-8-1-13.wav,siren,train,6,"{'fsID': 124389, 'start': 202.413986, 'end': 206.413986, 'salience': 2, 'classID': 8}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold6\124389-8-1-14.wav,124389-8-1-14.wav,siren,train,6,"{'fsID': 124389, 'start': 202.913986, 'end': 206.913986, 'salience': 2, 'classID': 8}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold6\124389-8-1-15.wav,124389-8-1-15.wav,siren,train,6,"{'fsID': 124389, 'start': 203.413986, 'end': 207.413986, 'salience': 2, 'classID': 8}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold6\124389-8-1-16.wav,124389-8-1-16.wav,siren,train,6,"{'fsID': 124389, 'start': 203.913986, 'end': 207.913986, 'salience': 2, 'classID': 8}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold6\124389-8-1-17.wav,124389-8-1-17.wav,siren,train,6,"{'fsID': 124389, 'start': 204.413986, 'end': 208.413986, 'salience': 2, 'classID': 8}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold6\124389-8-1-18.wav,124389-8-1-18.wav,siren,train,6,"{'fsID': 124389, 'start': 204.913986, 'end': 208.913986, 'salience': 2, 'classID': 8}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold6\124389-8-1-2.wav,124389-8-1-2.wav,siren,train,6,"{'fsID': 124389, 'start': 196.913986, 'end': 200.913986, 'salience': 2, 'classID': 8}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold6\124389-8-1-3.wav,124389-8-1-3.wav,siren,train,6,"{'fsID': 124389, 'start': 197.413986, 'end': 201.413986, 'salience': 2, 'classID': 8}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold6\124389-8-1-4.wav,124389-8-1-4.wav,siren,train,6,"{'fsID': 124389, 'start': 197.913986, 'end': 201.913986, 'salience': 2, 'classID': 8}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold6\124389-8-1-5.wav,124389-8-1-5.wav,siren,train,6,"{'fsID': 124389, 'start': 198.413986, 'end': 202.413986, 'salience': 2, 'classID': 8}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold6\124389-8-1-6.wav,124389-8-1-6.wav,siren,train,6,"{'fsID': 124389, 'start': 198.913986, 'end': 202.913986, 'salience': 2, 'classID': 8}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold6\124389-8-1-7.wav,124389-8-1-7.wav,siren,train,6,"{'fsID': 124389, 'start': 199.413986, 'end': 203.413986, 'salience': 2, 'classID': 8}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold6\124389-8-1-8.wav,124389-8-1-8.wav,siren,train,6,"{'fsID': 124389, 'start': 199.913986, 'end': 203.913986, 'salience': 2, 'classID': 8}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold6\124389-8-1-9.wav,124389-8-1-9.wav,siren,train,6,"{'fsID': 124389, 'start': 200.413986, 'end': 204.413986, 'salience': 2, 'classID': 8}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold1\124489-9-0-12.wav,124489-9-0-12.wav,street_music,train,1,"{'fsID': 124489, 'start': 6.0, 'end': 10.0, 'salience': 1, 'classID': 9}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold1\124489-9-0-14.wav,124489-9-0-14.wav,street_music,train,1,"{'fsID': 124489, 'start': 7.0, 'end': 11.0, 'salience': 1, 'classID': 9}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold1\124489-9-0-16.wav,124489-9-0-16.wav,street_music,train,1,"{'fsID': 124489, 'start': 8.0, 'end': 12.0, 'salience': 1, 'classID': 9}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold1\124489-9-0-17.wav,124489-9-0-17.wav,street_music,train,1,"{'fsID': 124489, 'start': 8.5, 'end': 12.5, 'salience': 1, 'classID': 9}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold1\124489-9-0-18.wav,124489-9-0-18.wav,street_music,train,1,"{'fsID': 124489, 'start': 9.0, 'end': 13.0, 'salience': 1, 'classID': 9}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold1\124489-9-0-6.wav,124489-9-0-6.wav,street_music,train,1,"{'fsID': 124489, 'start': 3.0, 'end': 7.0, 'salience': 1, 'classID': 9}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold8\125520-1-0-0.wav,125520-1-0-0.wav,car_horn,train,8,"{'fsID': 125520, 'start': 0.175344, 'end': 1.03822, 'salience': 1, 'classID': 1}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold8\125520-1-1-0.wav,125520-1-1-0.wav,car_horn,train,8,"{'fsID': 125520, 'start': 1.87341, 'end': 4.051365, 'salience': 1, 'classID': 1}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold8\125520-1-2-0.wav,125520-1-2-0.wav,car_horn,train,8,"{'fsID': 125520, 'start': 4.572783, 'end': 5.440273, 'salience': 1, 'classID': 1}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold8\125520-1-3-0.wav,125520-1-3-0.wav,car_horn,train,8,"{'fsID': 125520, 'start': 5.841718, 'end': 6.709209, 'salience': 1, 'classID': 1}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold8\125520-1-4-0.wav,125520-1-4-0.wav,car_horn,train,8,"{'fsID': 125520, 'start': 7.318298, 'end': 7.885858, 'salience': 1, 'classID': 1}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold3\125523-3-0-1.wav,125523-3-0-1.wav,dog_bark,train,3,"{'fsID': 125523, 'start': 0.5, 'end': 4.5, 'salience': 1, 'classID': 3}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold3\125523-3-0-11.wav,125523-3-0-11.wav,dog_bark,train,3,"{'fsID': 125523, 'start': 5.5, 'end': 9.5, 'salience': 1, 'classID': 3}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold3\125523-3-0-3.wav,125523-3-0-3.wav,dog_bark,train,3,"{'fsID': 125523, 'start': 1.5, 'end': 5.5, 'salience': 1, 'classID': 3}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold6\125554-3-0-0.wav,125554-3-0-0.wav,dog_bark,train,6,"{'fsID': 125554, 'start': 0.572068, 'end': 2.220842, 'salience': 1, 'classID': 3}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold6\125574-3-0-0.wav,125574-3-0-0.wav,dog_bark,train,6,"{'fsID': 125574, 'start': 0.0, 'end': 1.45068, 'salience': 1, 'classID': 3}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold8\125678-7-0-0.wav,125678-7-0-0.wav,jackhammer,train,8,"{'fsID': 125678, 'start': 1.880164, 'end': 5.880164, 'salience': 1, 'classID': 7}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold8\125678-7-0-1.wav,125678-7-0-1.wav,jackhammer,train,8,"{'fsID': 125678, 'start': 2.380164, 'end': 6.380164, 'salience': 1, 'classID': 7}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold8\125678-7-0-2.wav,125678-7-0-2.wav,jackhammer,train,8,"{'fsID': 125678, 'start': 2.880164, 'end': 6.880164, 'salience': 1, 'classID': 7}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold8\125678-7-0-3.wav,125678-7-0-3.wav,jackhammer,train,8,"{'fsID': 125678, 'start': 3.380164, 'end': 7.380164, 'salience': 1, 'classID': 7}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold8\125678-7-0-4.wav,125678-7-0-4.wav,jackhammer,train,8,"{'fsID': 125678, 'start': 3.880164, 'end': 7.880164, 'salience': 1, 'classID': 7}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold8\125678-7-0-5.wav,125678-7-0-5.wav,jackhammer,train,8,"{'fsID': 125678, 'start': 4.380164, 'end': 8.380164, 'salience': 1, 'classID': 7}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold8\125678-7-0-6.wav,125678-7-0-6.wav,jackhammer,train,8,"{'fsID': 125678, 'start': 4.880164, 'end': 8.880164, 'salience': 1, 'classID': 7}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold8\125678-7-0-7.wav,125678-7-0-7.wav,jackhammer,train,8,"{'fsID': 125678, 'start': 5.380164, 'end': 9.380164, 'salience': 1, 'classID': 7}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold8\125678-7-0-8.wav,125678-7-0-8.wav,jackhammer,train,8,"{'fsID': 125678, 'start': 5.880164, 'end': 9.880164, 'salience': 1, 'classID': 7}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold8\125678-7-0-9.wav,125678-7-0-9.wav,jackhammer,train,8,"{'fsID': 125678, 'start': 6.380164, 'end': 10.380164, 'salience': 1, 'classID': 7}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold8\125678-7-1-0.wav,125678-7-1-0.wav,jackhammer,train,8,"{'fsID': 125678, 'start': 26.949021, 'end': 30.949021, 'salience': 1, 'classID': 7}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold8\125678-7-1-1.wav,125678-7-1-1.wav,jackhammer,train,8,"{'fsID': 125678, 'start': 27.449021, 'end': 31.449021, 'salience': 1, 'classID': 7}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold8\125678-7-1-2.wav,125678-7-1-2.wav,jackhammer,train,8,"{'fsID': 125678, 'start': 27.949021, 'end': 31.949021, 'salience': 1, 'classID': 7}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold8\125678-7-1-3.wav,125678-7-1-3.wav,jackhammer,train,8,"{'fsID': 125678, 'start': 28.449021, 'end': 32.449021, 'salience': 1, 'classID': 7}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold8\125678-7-1-4.wav,125678-7-1-4.wav,jackhammer,train,8,"{'fsID': 125678, 'start': 28.949021, 'end': 32.949021, 'salience': 1, 'classID': 7}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold8\125678-7-1-5.wav,125678-7-1-5.wav,jackhammer,train,8,"{'fsID': 125678, 'start': 29.449021, 'end': 33.449021, 'salience': 1, 'classID': 7}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold8\125678-7-1-6.wav,125678-7-1-6.wav,jackhammer,train,8,"{'fsID': 125678, 'start': 29.949021, 'end': 33.949021, 'salience': 1, 'classID': 7}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold8\125678-7-1-7.wav,125678-7-1-7.wav,jackhammer,train,8,"{'fsID': 125678, 'start': 30.449021, 'end': 34.449021, 'salience': 1, 'classID': 7}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold8\125678-7-1-8.wav,125678-7-1-8.wav,jackhammer,train,8,"{'fsID': 125678, 'start': 30.949021, 'end': 34.949021, 'salience': 1, 'classID': 7}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold8\125678-7-2-0.wav,125678-7-2-0.wav,jackhammer,train,8,"{'fsID': 125678, 'start': 50.346621, 'end': 54.346621, 'salience': 1, 'classID': 7}"
UrbanSound8K,datasets\urbansound8k\Extracted\UrbanSound8K\audio\fold8\125678-7-2-1.wav,125678-7-2-1.wav,jackhammer,train,8,"{'fsID': 125678, 'start': 50.846621, 'end': 54.846621, 'salience': 1, 'classID': 7}"
