dataset,filename,filepath,extension,duration,duration_category,samplerate,channels,format,subtype,filesize_mb,corrupted
fsd50k,177256.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\177256.wav,.wav,1.667,Very Short,44100,1,WAV,PCM_16,0.14,False
fsd50k,177257.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\177257.wav,.wav,1.772,Very Short,44100,1,WAV,PCM_16,0.149,False
fsd50k,177258.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\177258.wav,.wav,1.8,Very Short,44100,1,WAV,PCM_16,0.151,False
fsd50k,177288.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\177288.wav,.wav,0.665,Very Short,44100,1,WAV,PCM_16,0.056,False
fsd50k,1773.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\1773.wav,.wav,4.015,Short,44100,1,WAV,PCM_16,0.338,False
fsd50k,177315.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\177315.wav,.wav,6.995,Long,44100,1,WAV,PCM_16,0.588,False
fsd50k,177361.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\177361.wav,.wav,12.581,Long,44100,1,WAV,PCM_16,1.058,False
fsd50k,177468.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\177468.wav,.wav,4.184,Short,44100,1,WAV,PCM_16,0.352,False
fsd50k,177470.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\177470.wav,.wav,10.325,Long,44100,1,WAV,PCM_16,0.869,False
fsd50k,177483.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\177483.wav,.wav,0.964,Very Short,44100,1,WAV,PCM_16,0.081,False
fsd50k,177494.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\177494.wav,.wav,0.59,Very Short,44100,1,WAV,PCM_16,0.05,False
fsd50k,177495.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\177495.wav,.wav,0.468,Very Short,44100,1,WAV,PCM_16,0.039,False
fsd50k,177496.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\177496.wav,.wav,0.558,Very Short,44100,1,WAV,PCM_16,0.047,False
fsd50k,177497.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\177497.wav,.wav,0.59,Very Short,44100,1,WAV,PCM_16,0.05,False
fsd50k,177498.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\177498.wav,.wav,0.362,Very Short,44100,1,WAV,PCM_16,0.031,False
fsd50k,177500.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\177500.wav,.wav,0.403,Very Short,44100,1,WAV,PCM_16,0.034,False
fsd50k,177501.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\177501.wav,.wav,0.436,Very Short,44100,1,WAV,PCM_16,0.037,False
fsd50k,177503.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\177503.wav,.wav,0.369,Very Short,44100,1,WAV,PCM_16,0.031,False
fsd50k,177504.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\177504.wav,.wav,0.336,Very Short,44100,1,WAV,PCM_16,0.028,False
fsd50k,177505.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\177505.wav,.wav,0.472,Very Short,44100,1,WAV,PCM_16,0.04,False
fsd50k,177506.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\177506.wav,.wav,0.533,Very Short,44100,1,WAV,PCM_16,0.045,False
fsd50k,177507.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\177507.wav,.wav,0.46,Very Short,44100,1,WAV,PCM_16,0.039,False
fsd50k,177556.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\177556.wav,.wav,18.0,Very Long,44100,1,WAV,PCM_16,1.514,False
fsd50k,177612.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\177612.wav,.wav,5.547,Long,44100,1,WAV,PCM_16,0.467,False
fsd50k,177613.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\177613.wav,.wav,2.441,Short,44100,1,WAV,PCM_16,0.205,False
fsd50k,177614.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\177614.wav,.wav,6.17,Long,44100,1,WAV,PCM_16,0.519,False
fsd50k,177615.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\177615.wav,.wav,9.0,Long,44100,1,WAV,PCM_16,0.757,False
fsd50k,177680.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\177680.wav,.wav,27.659,Very Long,44100,1,WAV,PCM_16,2.327,False
fsd50k,177681.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\177681.wav,.wav,24.616,Very Long,44100,1,WAV,PCM_16,2.071,False
fsd50k,177697.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\177697.wav,.wav,14.386,Long,44100,1,WAV,PCM_16,1.21,False
fsd50k,177738.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\177738.wav,.wav,25.685,Very Long,44100,1,WAV,PCM_16,2.161,False
fsd50k,177793.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\177793.wav,.wav,7.68,Long,44100,1,WAV,PCM_16,0.646,False
fsd50k,177794.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\177794.wav,.wav,1.714,Very Short,44100,1,WAV,PCM_16,0.144,False
fsd50k,177796.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\177796.wav,.wav,1.714,Very Short,44100,1,WAV,PCM_16,0.144,False
fsd50k,17782.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\17782.wav,.wav,18.0,Very Long,44100,1,WAV,PCM_16,1.514,False
fsd50k,177835.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\177835.wav,.wav,13.677,Long,44100,1,WAV,PCM_16,1.15,False
fsd50k,177874.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\177874.wav,.wav,1.21,Very Short,44100,1,WAV,PCM_16,0.102,False
fsd50k,177875.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\177875.wav,.wav,1.864,Very Short,44100,1,WAV,PCM_16,0.157,False
fsd50k,177877.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\177877.wav,.wav,0.657,Very Short,44100,1,WAV,PCM_16,0.055,False
fsd50k,177878.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\177878.wav,.wav,1.129,Very Short,44100,1,WAV,PCM_16,0.095,False
fsd50k,177879.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\177879.wav,.wav,0.91,Very Short,44100,1,WAV,PCM_16,0.077,False
fsd50k,177880.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\177880.wav,.wav,1.047,Very Short,44100,1,WAV,PCM_16,0.088,False
fsd50k,177881.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\177881.wav,.wav,3.56,Short,44100,1,WAV,PCM_16,0.3,False
fsd50k,177882.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\177882.wav,.wav,7.24,Long,44100,1,WAV,PCM_16,0.609,False
fsd50k,177883.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\177883.wav,.wav,28.36,Very Long,44100,1,WAV,PCM_16,2.386,False
fsd50k,177888.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\177888.wav,.wav,15.01,Very Long,44100,1,WAV,PCM_16,1.263,False
fsd50k,177905.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\177905.wav,.wav,22.047,Very Long,44100,1,WAV,PCM_16,1.855,False
fsd50k,178021.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\178021.wav,.wav,22.914,Very Long,44100,1,WAV,PCM_16,1.928,False
fsd50k,178032.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\178032.wav,.wav,1.96,Very Short,44100,1,WAV,PCM_16,0.165,False
fsd50k,178059.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\178059.wav,.wav,2.176,Short,44100,1,WAV,PCM_16,0.183,False
fsd50k,178062.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\178062.wav,.wav,3.779,Short,44100,1,WAV,PCM_16,0.318,False
fsd50k,178063.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\178063.wav,.wav,0.692,Very Short,44100,1,WAV,PCM_16,0.058,False
fsd50k,178064.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\178064.wav,.wav,0.71,Very Short,44100,1,WAV,PCM_16,0.06,False
fsd50k,178066.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\178066.wav,.wav,2.085,Short,44100,1,WAV,PCM_16,0.175,False
fsd50k,178067.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\178067.wav,.wav,6.866,Long,44100,1,WAV,PCM_16,0.578,False
fsd50k,178079.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\178079.wav,.wav,1.533,Very Short,44100,1,WAV,PCM_16,0.129,False
fsd50k,178080.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\178080.wav,.wav,23.963,Very Long,44100,1,WAV,PCM_16,2.016,False
fsd50k,178084.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\178084.wav,.wav,13.891,Long,44100,1,WAV,PCM_16,1.169,False
fsd50k,178092.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\178092.wav,.wav,5.0,Normal,44100,1,WAV,PCM_16,0.421,False
fsd50k,178105.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\178105.wav,.wav,8.0,Long,44100,1,WAV,PCM_16,0.673,False
fsd50k,178112.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\178112.wav,.wav,24.576,Very Long,44100,1,WAV,PCM_16,2.067,False
fsd50k,178115.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\178115.wav,.wav,3.587,Short,44100,1,WAV,PCM_16,0.302,False
fsd50k,178118.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\178118.wav,.wav,10.728,Long,44100,1,WAV,PCM_16,0.902,False
fsd50k,178137.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\178137.wav,.wav,26.054,Very Long,44100,1,WAV,PCM_16,2.192,False
fsd50k,178149.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\178149.wav,.wav,2.322,Short,44100,1,WAV,PCM_16,0.195,False
fsd50k,178178.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\178178.wav,.wav,2.27,Short,44100,1,WAV,PCM_16,0.191,False
fsd50k,178180.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\178180.wav,.wav,14.214,Long,44100,1,WAV,PCM_16,1.196,False
fsd50k,178182.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\178182.wav,.wav,14.781,Long,44100,1,WAV,PCM_16,1.243,False
fsd50k,178186.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\178186.wav,.wav,0.512,Very Short,44100,1,WAV,PCM_16,0.043,False
fsd50k,178187.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\178187.wav,.wav,1.155,Very Short,44100,1,WAV,PCM_16,0.097,False
fsd50k,17821.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\17821.wav,.wav,28.344,Very Long,44100,1,WAV,PCM_16,2.384,False
fsd50k,17822.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\17822.wav,.wav,26.78,Very Long,44100,1,WAV,PCM_16,2.253,False
fsd50k,178263.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\178263.wav,.wav,3.772,Short,44100,1,WAV,PCM_16,0.317,False
fsd50k,178264.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\178264.wav,.wav,3.381,Short,44100,1,WAV,PCM_16,0.284,False
fsd50k,178265.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\178265.wav,.wav,4.48,Short,44100,1,WAV,PCM_16,0.377,False
fsd50k,178282.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\178282.wav,.wav,11.785,Long,44100,1,WAV,PCM_16,0.991,False
fsd50k,178318.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\178318.wav,.wav,6.04,Long,44100,1,WAV,PCM_16,0.508,False
fsd50k,178355.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\178355.wav,.wav,17.28,Very Long,44100,1,WAV,PCM_16,1.454,False
fsd50k,17836.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\17836.wav,.wav,14.0,Long,44100,1,WAV,PCM_16,1.178,False
fsd50k,178369.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\178369.wav,.wav,12.92,Long,44100,1,WAV,PCM_16,1.087,False
fsd50k,178370.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\178370.wav,.wav,9.64,Long,44100,1,WAV,PCM_16,0.811,False
fsd50k,178371.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\178371.wav,.wav,5.56,Long,44100,1,WAV,PCM_16,0.468,False
fsd50k,178372.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\178372.wav,.wav,9.6,Long,44100,1,WAV,PCM_16,0.808,False
fsd50k,178376.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\178376.wav,.wav,21.504,Very Long,44100,1,WAV,PCM_16,1.809,False
fsd50k,178401.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\178401.wav,.wav,23.872,Very Long,44100,1,WAV,PCM_16,2.008,False
fsd50k,178402.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\178402.wav,.wav,14.637,Long,44100,1,WAV,PCM_16,1.231,False
fsd50k,178410.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\178410.wav,.wav,3.653,Short,44100,1,WAV,PCM_16,0.307,False
fsd50k,178419.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\178419.wav,.wav,1.829,Very Short,44100,1,WAV,PCM_16,0.154,False
fsd50k,178435.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\178435.wav,.wav,0.643,Very Short,44100,1,WAV,PCM_16,0.054,False
fsd50k,178437.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\178437.wav,.wav,1.841,Very Short,44100,1,WAV,PCM_16,0.155,False
fsd50k,178439.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\178439.wav,.wav,0.777,Very Short,44100,1,WAV,PCM_16,0.065,False
fsd50k,178440.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\178440.wav,.wav,3.771,Short,44100,1,WAV,PCM_16,0.317,False
fsd50k,178441.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\178441.wav,.wav,2.031,Short,44100,1,WAV,PCM_16,0.171,False
fsd50k,178455.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\178455.wav,.wav,29.396,Very Long,44100,1,WAV,PCM_16,2.473,False
fsd50k,178457.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\178457.wav,.wav,24.407,Very Long,44100,1,WAV,PCM_16,2.053,False
fsd50k,178459.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\178459.wav,.wav,17.638,Very Long,44100,1,WAV,PCM_16,1.484,False
fsd50k,178460.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\178460.wav,.wav,26.269,Very Long,44100,1,WAV,PCM_16,2.21,False
fsd50k,17851.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\17851.wav,.wav,23.661,Very Long,44100,1,WAV,PCM_16,1.99,False
fsd50k,178531.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\178531.wav,.wav,13.641,Long,44100,1,WAV,PCM_16,1.147,False
fsd50k,178537.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\178537.wav,.wav,8.136,Long,44100,1,WAV,PCM_16,0.684,False
fsd50k,17857.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\17857.wav,.wav,22.129,Very Long,44100,1,WAV,PCM_16,1.861,False
fsd50k,178571.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\178571.wav,.wav,26.516,Very Long,44100,1,WAV,PCM_16,2.23,False
fsd50k,17858.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\17858.wav,.wav,26.355,Very Long,44100,1,WAV,PCM_16,2.217,False
fsd50k,178580.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\178580.wav,.wav,4.917,Short,44100,1,WAV,PCM_16,0.414,False
fsd50k,178582.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\178582.wav,.wav,7.428,Long,44100,1,WAV,PCM_16,0.625,False
fsd50k,17859.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\17859.wav,.wav,21.246,Very Long,44100,1,WAV,PCM_16,1.787,False
fsd50k,178593.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\178593.wav,.wav,0.772,Very Short,44100,1,WAV,PCM_16,0.065,False
fsd50k,17860.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\17860.wav,.wav,25.031,Very Long,44100,1,WAV,PCM_16,2.106,False
fsd50k,178605.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\178605.wav,.wav,3.634,Short,44100,1,WAV,PCM_16,0.306,False
fsd50k,178608.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\178608.wav,.wav,8.202,Long,44100,1,WAV,PCM_16,0.69,False
fsd50k,178610.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\178610.wav,.wav,4.284,Short,44100,1,WAV,PCM_16,0.36,False
fsd50k,178640.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\178640.wav,.wav,9.515,Long,44100,1,WAV,PCM_16,0.8,False
fsd50k,17865.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\17865.wav,.wav,1.693,Very Short,44100,1,WAV,PCM_16,0.142,False
fsd50k,178658.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\178658.wav,.wav,3.277,Short,44100,1,WAV,PCM_16,0.276,False
fsd50k,17866.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\17866.wav,.wav,1.591,Very Short,44100,1,WAV,PCM_16,0.134,False
fsd50k,178669.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\178669.wav,.wav,5.212,Long,44100,1,WAV,PCM_16,0.438,False
fsd50k,17872.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\17872.wav,.wav,1.141,Very Short,44100,1,WAV,PCM_16,0.096,False
fsd50k,178733.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\178733.wav,.wav,11.75,Long,44100,1,WAV,PCM_16,0.988,False
fsd50k,178738.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\178738.wav,.wav,7.124,Long,44100,1,WAV,PCM_16,0.599,False
fsd50k,17874.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\17874.wav,.wav,1.43,Very Short,44100,1,WAV,PCM_16,0.12,False
fsd50k,17875.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\17875.wav,.wav,13.398,Long,44100,1,WAV,PCM_16,1.127,False
fsd50k,178817.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\178817.wav,.wav,10.0,Long,44100,1,WAV,PCM_16,0.841,False
fsd50k,178819.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\178819.wav,.wav,4.0,Short,44100,1,WAV,PCM_16,0.337,False
fsd50k,178820.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\178820.wav,.wav,1.0,Very Short,44100,1,WAV,PCM_16,0.084,False
fsd50k,178821.wav,D:\user\Workspace\Major project\AuraForest\AdaptiveEdgeAI\datasets\fsd50k\Extracted\FSD50K.dev_audio\178821.wav,.wav,1.6,Very Short,44100,1,WAV,PCM_16,0.135,False
